weapon_id,offense_id,nibrs_weapon_id
9,39638967,7997650
12,39641474,8005180
12,39638968,7997651
12,39638969,7997652
12,39651482,8004873
12,39640372,8005172
12,39651483,8004874
12,39640373,8005173
12,39636153,7995726
12,39637544,7996593
12,39637546,7996594
12,39637548,7996595
12,39641479,8005181
12,39638317,7995533
12,39640380,8005174
12,39651490,8004875
12,39651129,8007332
12,39673581,8001520
12,39659722,8002714
12,39673595,8001523
12,39651142,8007334
12,39664849,8002104
12,39657396,8002468
12,39673589,8001521
12,39659731,8002715
3,39658756,8003091
12,39657191,8008876
12,39658760,8003092
12,39673591,8001522
3,39651139,8007333
12,39659735,8002716
12,39659736,8002717
12,39651144,8007335
12,39662905,8002752
12,39651146,8007336
12,39651147,8007337
12,39657204,8008877
12,39657205,8008878
12,39673602,8001524
12,39651152,8007572
3,39662916,8002753
12,39659743,8002718
12,39662917,8002754
12,39673604,8001525
12,39659714,8002713
12,39651124,8007330
12,39658748,8003090
3,39651125,8007331
12,39662920,8002755
12,39657209,8008879
12,39657419,8002469
12,39651160,8007573
12,39657421,8002470
12,39657216,8008880
12,39663691,8001866
12,39665408,8003767
3,39659757,8002918
12,39663693,8001867
12,39673609,8001526
12,39673610,8001527
3,39659759,8002919
12,39651933,8006411
12,36157541,7337777
12,39665296,8003383
12,39658016,8004275
2,39682365,8014418
12,39682366,8014419
2,39682368,8014420
12,39658017,8004276
12,39660576,8001815
12,39664920,8002329
12,39658026,8004277
12,39663758,8002094
12,39664922,8002330
2,39660581,8002046
12,39660532,8001810
3,39660535,8001811
12,39663714,8001870
12,39660543,8001812
12,39663718,8001871
12,39665439,8003771
12,39660547,8001813
12,39673635,8001528
12,39663724,8001872
12,39651946,8006414
5,39651947,8006415
12,39657246,8001995
12,39651953,8006416
12,39663730,8002092
12,39663732,8002093
12,39664896,8002106
12,39664898,8002107
12,39651956,8006417
2,39651957,8006418
12,39664903,8002108
3,39660567,8001814
12,39651960,8006419
12,39682355,8014209
12,39665291,8003382
3,39665417,8003768
12,39657221,8008881
3,39663705,8001868
3,39657222,8008882
12,39665418,8003769
12,39657223,8008883
12,39651934,8006412
12,39659769,8002920
12,39651936,8006413
12,39665425,8003770
12,39663710,8001869
12,39660528,8001809
12,39664887,8002105
9,39664590,8001165
9,39682437,8011404
3,39665751,8001183
12,39658038,8004280
12,39663779,8002099
12,39682386,8014421
12,39664947,8002332
12,39668595,8003216
12,39668596,8003217
12,39665310,8003384
12,39658040,8004281
12,39664949,8002333
12,39663790,8002100
3,39668598,8003218
10,39663791,8002101
12,39668603,8003219
3,39664956,8002334
12,39666252,8002978
12,39663793,8002102
12,39682396,8014422
12,39665722,8001179
12,39666254,8002979
12,39665723,8001180
12,39663796,8002317
3,39658052,8004282
12,39665322,8003385
12,39658058,8004283
10,39665729,8001181
12,39665098,8002776
3,39666260,8002980
3,39666261,8002981
12,39665100,8002777
12,39682410,8014423
12,39666223,8002786
12,39663760,8002095
3,39658030,8004278
21,39663768,8002096
18,39663771,8002097
12,39658033,8004279
12,39666233,8002787
12,39663774,8002098
12,39666234,8002788
12,39664938,8002331
12,39668616,8003220
12,39668617,8003221
12,39665329,8003386
12,39663814,8002318
12,39668618,8003222
12,39682419,8014424
9,39682421,8014425
12,39668621,8003223
3,39666273,8002982
12,39665117,8002778
12,39682423,8014426
12,39682424,8014427
12,39682425,8014428
3,39665745,8001182
12,39682429,8014429
9,39682432,8014430
3,39665128,8002972
12,39666282,8002983
9,36157251,7340108
12,36156835,7338923
12,36157942,7338758
12,36155110,7340291
18,36157545,7337779
12,36161030,7337820
12,36157252,7340109
3,36161033,7337821
12,37648827,7599101
12,37647403,7598271
12,36155104,7340290
12,36160890,7337448
12,36157550,7337780
12,36157551,7337781
12,36156843,7338924
12,36161035,7337822
3,36160891,7337449
12,36160892,7337450
12,36161036,7337823
12,36157554,7337782
12,36157949,7338934
18,36161037,7337824
3,36155123,7337371
3,36155124,7337372
12,37648045,7600121
19,37647388,7598063
12,37653006,7607766
12,37641670,7597642
12,37653009,7607767
12,37651316,7609334
12,37652787,7607158
12,37653517,7609346
12,37641672,7597643
9,37652791,7607159
3,37651318,7609530
12,37653521,7609347
12,37653012,7607986
9,37651319,7609531
12,37653014,7607987
12,37648052,7600122
12,37648053,7600123
12,37653015,7607988
12,36160869,7337446
12,36160874,7337447
12,36155097,7340287
12,36161028,7337819
3,36155101,7340288
9,36155101,8146564
12,36157543,7337778
12,36155102,7340289
18,36157937,7338757
12,36156828,7338922
12,37651332,7609532
12,37641685,7597814
12,37654293,7608371
18,37652807,7607331
12,37648829,7599102
18,37653798,7606988
12,37662768,7606863
12,37654296,7608372
12,37641692,7597815
12,37641693,7597816
12,37652810,7607332
2,37641694,7597817
12,37641695,7597818
12,37653801,7606989
3,37654298,7608373
12,37641700,7597819
12,37641677,7597812
12,37648059,7600124
12,37653527,7609348
12,37641682,7597813
12,39666285,8002984
12,39665752,8001184
12,39664593,8001166
12,39665753,8001185
12,39666292,8002985
12,39682442,8011405
12,39665755,8001186
12,36157538,7337776
3,37654301,7608374
12,37653805,7606990
2,37662775,7606864
12,37647414,7598272
12,37662512,7609436
12,37648908,7599322
12,37662565,7609443
12,37653872,7607161
12,37662833,7607070
12,37662566,7609444
12,37648225,7597320
12,37654358,7608545
3,37657697,7608589
12,37654359,7608546
12,37662568,7609445
10,37653880,7607163
12,37648865,7599318
12,37641725,7597825
12,37648195,7597318
2,37641732,7597826
12,37654338,7608381
3,37662541,7609437
12,37654339,7608541
12,37648870,7599319
12,37662812,7607067
12,37641737,7597827
3,37641738,7597828
12,37641739,7597829
12,37662543,7609438
12,37654344,7608542
3,37662551,7609439
12,37654347,7608543
12,37648885,7599320
3,37654348,7608544
12,37648209,7597319
12,37662552,7609440
12,37662556,7609441
12,37662558,7609442
12,37662821,7607068
12,37662822,7607069
12,37648901,7599321
12,37653865,7607160
2,37642505,7600061
12,37641701,7597820
12,37641703,7597821
3,37647416,7598273
12,37647419,7598274
12,37641707,7597822
3,37654309,7608375
12,37653813,7606991
3,37653814,7606992
12,37641711,7597823
12,37647425,7598275
3,37653816,7606993
3,37654311,7608376
12,37653818,7606994
18,37654312,7608377
3,37648850,7599103
12,37648851,7599104
12,37648852,7599105
12,37662792,7607066
12,37654328,7608380
3,37653836,7606995
3,37648861,7599106
12,37648862,7599316
12,37648863,7599317
12,37654318,7608378
12,37641722,7597824
3,37654321,7608379
12,37662855,7607071
12,37648243,7597509
12,37648245,7597510
12,37662861,7607256
12,37653884,7607164
12,37654380,7608548
12,37654384,7608549
3,37648251,7597511
12,37648255,7597512
12,37654385,7608550
3,37653879,7607162
12,37662576,7609657
3,37650510,7597539
3,37648236,7597506
12,37657701,7608590
10,37654369,7608547
12,37648240,7597507
12,37662582,7609658
12,37648241,7597508
12,39683225,8013444
18,39674299,8003652
18,39683226,8013445
12,39665166,8002977
12,39674303,8003653
12,39669430,8002398
12,39665789,8001419
12,39683236,8013446
3,39683247,8013447
12,39667107,8002124
3,39669420,8002397
3,39682465,8011409
12,39666301,8002986
12,39665141,8002973
12,39669395,8002393
12,39682456,8011406
12,39665774,8001417
12,39669401,8002394
12,39682457,8011407
12,39665775,8001418
12,39669404,8002395
12,39666123,8002576
12,39682459,8011408
3,39669407,8002396
18,39665152,8002974
12,39665154,8002975
12,39665155,8002976
12,39666324,8003185
12,39683282,8013634
12,39671135,8004057
12,39666189,8002781
3,39665982,8002112
12,39683290,8013635
12,39666200,8002782
12,39683292,8013636
3,39674358,8003870
12,39669498,8002613
12,39671896,8003050
18,39675124,8012840
12,39665991,8002113
12,39675125,8012841
12,39674362,8003871
12,39666208,8002783
12,39670264,8001477
12,39671902,8003254
12,39665998,8002114
12,39670265,8001478
12,39674363,8003872
12,39670267,8001479
12,39670269,8001480
18,39666000,8002115
12,39666213,8002784
18,39666214,8002785
12,39665799,8001421
12,39667116,8002126
12,39666158,8002577
12,39674327,8003656
12,39675092,8012659
12,39683258,8013449
12,39666160,8002578
12,39683263,8013450
12,39666165,8002579
3,39683264,8013451
12,39675103,8012660
12,39671126,8004054
12,39669475,8002612
12,39665971,8002109
18,39666178,8002779
12,39675108,8012661
12,39674343,8003657
12,39665973,8002110
3,39671131,8004055
11,39671132,8004056
12,39674349,8003868
12,39667111,8002125
12,39683249,8013448
12,39669447,8002399
12,39669451,8002400
12,39674313,8003654
12,39665797,8001420
12,39674314,8003655
12,39670275,8001481
12,39666002,8002116
12,39674371,8003873
12,39671916,8003255
12,39690331,8011648
12,39671918,8003256
12,39671921,8003257
12,39675142,8012842
12,39666990,8001656
3,39690339,8011649
12,39666991,8001657
12,39665979,8002111
12,39675116,8012839
12,39671890,8003049
12,39674355,8003869
12,39666186,8002780
3,39683279,8013633
3,39675034,8012478
12,39671960,8003266
12,39666043,8002344
12,39675928,8011885
12,39666045,8002345
12,39674026,8002888
12,39671970,8003267
12,39690388,8011654
12,39674034,8002889
12,39675021,8012475
12,39671975,8003455
12,39690391,8011853
12,39675176,8012844
12,39675025,8012476
12,39675944,8011886
12,39674038,8002890
12,39671978,8003456
12,39675181,8012845
12,39690402,8011854
12,39675948,8011887
12,39675183,8012846
12,39675949,8011888
12,39679093,8014392
12,39674801,8001763
12,39679094,8014393
12,39671991,8003457
12,39675031,8012477
12,39674802,8001764
12,39674391,8003875
12,39674393,8003876
12,39674982,8012472
12,39678282,8012291
12,39671943,8003263
12,39675165,8012843
3,39690354,8011651
12,39674995,8012473
10,39674404,8160164
9,39674404,8003877
12,39690357,8011652
3,39674406,8003878
3,39674407,8003879
12,39671952,8003264
12,39674409,8003880
12,39671953,8003265
12,39666036,8002118
18,39675001,8012474
12,39675925,8011884
12,39678295,8012292
18,39666038,8002342
18,39666040,8002343
18,39690374,8011653
12,39671922,8003258
12,39666014,8002117
12,39671923,8003259
3,39666994,8001658
12,39666995,8001659
12,39674382,8003874
12,39671928,8003260
12,39666996,8001660
12,39671929,8003261
12,39671932,8003262
12,39690347,8011650
12,39667002,8001661
2,39675989,8012096
12,39679156,8011541
12,39691196,8013947
3,39674851,8009072
12,39679158,8011542
12,39672813,8002654
12,39672814,8002655
12,39675189,8012981
12,39675195,8012982
12,39679110,8011536
12,39674808,8001765
3,39675198,8012983
12,39675044,8012648
12,39691165,8013942
12,39674814,8001766
12,39675204,8012984
12,39674816,8001767
12,39679125,8011537
12,39672782,8002449
12,39675216,8012986
12,39679126,8011538
12,39675808,8011510
12,39675210,8012985
12,39675971,8012094
12,39672777,8002448
6,39674823,8001768
3,39691176,8013943
3,39675235,8160271
9,39675235,8012988
12,39674853,8009073
12,39683193,8013263
2,39691203,8013948
12,39674854,8009074
12,39675839,8011697
12,39679170,8011734
9,39674857,8009075
3,39683197,8013264
12,39675858,8011699
12,39675811,8011694
12,39679136,8011539
12,39691178,8013944
12,39691181,8013945
12,39691184,8013946
9,39672791,8002450
12,39675818,8011695
3,39675225,8012987
12,39675987,8012095
12,39679148,8011540
12,39675822,8011696
18,39684771,8011586
12,39681590,8012159
12,39684014,8012556
12,39684777,8011587
12,39691260,8014104
12,39684018,8012557
3,39684783,8011588
3,39675897,8011878
12,39684020,8012558
12,39684025,8012559
3,39675898,8011879
3,39684027,8012560
12,39681596,8012160
12,39675901,8011880
12,39691264,8014105
12,39675903,8011881
12,39691265,8014106
12,39684032,8012561
12,39681602,8012331
12,39700986,8010378
12,39700987,8010379
12,39675864,8011700
12,39674879,8009079
12,39675871,8011701
12,39675872,8011702
12,39679197,8011737
12,39691225,8013950
12,39683996,8012554
12,39683997,8012555
3,39680831,8013051
12,39679206,8011738
9,39675879,8011703
12,39680832,8013052
3,39674889,8009080
12,39684756,8011583
3,39675884,8011877
3,39684759,8011584
12,39684765,8011585
12,39674899,8009081
12,39676009,8012097
12,39680796,8013046
12,39691210,8013949
12,39675846,8011698
3,39680799,8013047
12,39680802,8013048
12,39676018,8012098
12,39679179,8011735
12,39683206,8013441
3,39674867,8009076
12,39680808,8013049
12,39683207,8013442
12,39674868,8009077
12,39674869,8009078
18,39679187,8011736
3,39676026,8012265
12,39680818,8013050
10,39683218,8013443
12,39675679,8014337
12,39684806,8011799
12,39675680,8014338
3,39688020,8014285
18,39684667,8011426
12,39688021,8014286
18,39688022,8014287
12,39685400,8013282
12,39688784,8013327
3,39681663,8012337
12,39684065,8012758
12,39687982,8014279
3,39675714,8014343
12,39681633,8012333
3,39687984,8014280
3,39687985,8014281
12,39684648,8014238
3,39675715,8014344
12,39687988,8014282
18,39675719,8014345
12,39684654,8014240
12,39687993,8014283
12,39701802,8009605
12,39701031,8010595
12,39684652,8014239
12,39681641,8012334
12,39701811,8009606
12,39681644,8012335
12,39684084,8012759
12,39701812,8009607
12,39685390,8013279
2,39684663,8014241
3,39685392,8013280
12,39684090,8012760
12,39701818,8009608
12,39684092,8012761
12,39687957,8014272
12,39684039,8012751
3,39684812,8011800
12,39684046,8012752
12,39675908,8011882
12,39675686,8014339
12,39700995,8010380
12,39675911,8011883
12,39684047,8012753
12,39687962,8014273
12,39687965,8014274
12,39684817,8011801
3,39687967,8014275
12,39684821,8011802
12,39701004,8010381
12,39684822,8011803
3,39675696,8014340
12,39701005,8010382
12,39701006,8010383
12,39687971,8014276
12,39701008,8010384
12,39684060,8012754
12,39684826,8011804
12,39675701,8014341
3,39684061,8012755
18,39684644,8014237
12,39675705,8014342
12,39687977,8014277
12,39684062,8012756
12,39684063,8012757
12,39701019,8010594
12,39687978,8014278
12,39681627,8012332
18,39681658,8012336
12,39688016,8014284
12,39685396,8013281
12,39685619,8013868
18,39684682,8011427
12,39691161,8013941
12,39684723,8011431
12,39685442,8013465
3,39701888,8009832
12,39685681,8014056
12,39685410,8013283
12,39681673,8012525
3,39684716,8011430
22,39681676,8012526
12,39688797,8013512
12,39684864,8011805
12,39688799,8013513
12,39684865,8011806
12,39681681,8012527
12,39685632,8013869
18,39701844,8009609
12,39685634,8013870
3,39684872,8011807
12,39685636,8013871
12,39688809,8013514
12,39681684,8012528
14,39688811,8013515
3,39685648,8014054
12,39684882,8011990
12,39688814,8013516
12,39684705,8011428
18,39684883,8011991
3,39685431,8013284
3,39685658,8014055
12,39685433,8013464
12,39701867,8009829
19,39684710,8011429
12,39701872,8009830
12,39701873,8009831
12,39688824,8013517
