agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
7332,LA0470100,LA0470100,Lutcher Police Department,Lutcher,1,City,,,3847,Lutcher,22,LA,1172,St James,22093,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,3366,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,6,,,,2016,3,0,70071,30.02482,-90.793956
7412,LALSP0000,LALSP0000,State Police,State Police,4,State Police,,,,,22,LA,3426,,,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,0,8D,"Non-MSA counties under 10,000",L,N,N,0,0,0,,,,2013,1164,558,70806,30.544002,-91.093174
7257,LA0280400,LA0280400,Duson Police Department,Duson,1,City,,,3791,Duson,22,LA,1154,Lafayette,22055,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1995,,2016,2014,2005,1781,7,"Cities under 2,500",L,Y,N,0,0,0,7253,LA0280000,Lafayette,2004,5,0,70529,30.206507,-92.06417
7219,LA0200300,LA0200300,Ville Platte Police Department,Ville Platte,1,City,,,3914,Ville Platte,22,LA,1145,Evangeline,22039,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,7255,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,4,,,,2016,31,15,70586,30.720693,-92.404086
7283,LA0340000,LA0340000,Morehouse County Sheriff's Office,Morehouse,2,County,,,,,22,LA,1159,Morehouse,22067,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,2013,,15676,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,8,8,9,,,,2016,48,96,71220,32.820008,-91.800399
7139,LA0010300,LA0010300,Church Point Police Department,Church Point,1,City,,,3774,Church Point,22,LA,1126,Acadia,22001,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,4531,6,"Cities from 2,500 thru 9,999",L,Y,N,5,0,3,,,,2011,15,0,70525,30.291497,-92.411037
7296,LA0361700,LA0361700,"Louisiana State University: Health Sciences Center, New Orleans","Louisiana State University: Health Sciences Center, New Orleans",3,University or College,,327,,,22,LA,1161,Orleans,22071,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1994,,2016,,,0,7,"Cities under 2,500",L,Y,N,12,0,9,,,,2016,32,0,70112,30.067468,-89.927212
7262,LA0290100,LA0290100,Golden Meadow Police Department,Golden Meadow,1,City,,,3807,Golden Meadow,22,LA,1155,Lafourche,22057,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,2070,7,"Cities under 2,500",L,Y,N,12,0,9,,,,2016,3,2,70357,29.491992,-90.394849
7143,LA0020100,LA0020100,Kinder Police Department,Kinder,1,City,,,3836,Kinder,22,LA,1127,Allen,22003,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1979,,2016,,,2446,7,"Cities under 2,500",L,N,N,12,0,8,,,,2016,11,5,70648,30.652744,-92.819605
7165,LA0080000,LA0080000,Bossier County Sheriff's Office,Bossier,2,County,,,,,22,LA,1133,Bossier,22015,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,2013,2016,51903,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,12,10,,,,2016,328,75,71006,32.696225,-93.618086
7270,LA0310100,LA0310100,Dubach Police Department,Dubach,1,City,,,3790,Dubach,22,LA,1156,Lincoln,22061,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1975,,2016,2014,2012,981,7,"Cities under 2,500",L,N,N,0,0,0,7269,LA0310000,Lincoln,2004,2,0,71235,32.601823,-92.662303
7169,LA0080600,LA0080600,Louisiana State University: Shreveport,Louisiana State University: Shreveport,3,University or College,,329,,,22,LA,1133,Bossier,22015,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1995,,2016,,,0,7,"Cities under 2,500",L,Y,N,12,0,8,,,,2016,7,1,71115,32.696225,-93.618086
7343,LA0491100,LA0491100,Palmetto Police Department,Palmetto,1,City,,,3878,Palmetto,22,LA,1174,St Landry,22097,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,2006,,2016,2014,2013,163,7,"Cities under 2,500",L,N,N,0,0,0,7335,LA0490000,St. Landry,,,,71358,30.583441,-91.989274
7175,LA0090400,LA0090400,Blanchard Police Department,Blanchard,1,City,,,3764,Blanchard,22,LA,1134,Caddo,22017,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1994,,2016,,,2911,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,8,,,,2016,5,1,71009,32.577195,-93.882423
7399,LA0610000,LA0610000,West Baton Rouge County Sheriff's Office,West Baton Rouge,2,County,,,,,22,LA,1186,West Baton Rouge,22121,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,12826,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,150,46,70767,30.464052,-91.309808
7305,LA0380000,LA0380000,Plaquemines County Sheriff's Office,Plaquemines,2,County,,,,,22,LA,1163,Plaquemines,22075,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,2013,2016,23499,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,209,0,70037,29.402337,-89.298489
7352,LA0510300,LA0510300,Morgan City Police Department,Morgan City,1,City,,,3862,Morgan City,22,LA,1176,St Mary,22101,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,11837,5,"Cities from 10,000 thru 24,999",L,N,N,12,0,10,,,,2014,32,16,70381,29.629349,-91.463804
7295,LA0361200,LA0361200,Southern University and A&M College: New Orleans,Southern University and A&M College: New Orleans,3,University or College,,553,,,22,LA,1161,Orleans,22071,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1997,,2016,,,0,7,"Cities under 2,500",L,Y,N,12,0,7,,,,2016,15,0,70126,30.067468,-89.927212
7153,LA0050100,LA0050100,Bunkie Police Department,Bunkie,1,City,,,3771,Bunkie,22,LA,1130,Avoyelles,22009,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,4044,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,5,,,,2016,5,4,71322,31.085094,-91.993797
7379,LA0560200,LA0560200,Bernice Police Department,Bernice,1,City,,,3762,Bernice,22,LA,1181,Union,22111,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1995,,2016,2013,,1645,7,"Cities under 2,500",L,Y,N,2,2,7,,,,2014,4,0,71222,32.829349,-92.37565
7318,LA0410100,LA0410100,Coushatta Police Department,Coushatta,1,City,,,3780,Coushatta,22,LA,1166,Red River,22081,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1999,,2016,,,1847,7,"Cities under 2,500",L,N,N,12,0,9,,,,2016,7,1,71019,32.101213,-93.34905
7234,LA0240200,LA0240200,Plaquemine Police Department,Plaquemine,1,City,,,3882,Plaquemine,22,LA,1149,Iberville,22047,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,2013,2016,6926,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,8,,,,2016,24,4,70764,30.288394,-91.36315
7323,LA0430000,LA0430000,Sabine County Sheriff's Office,Sabine,2,County,,,,,22,LA,1168,Sabine,22085,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,20514,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,0,8,,,,2016,60,29,71449,31.560209,-93.559228
7248,LA0270000,LA0270000,Jefferson Davis County Sheriff's Office,Jefferson Davis,2,County,,,,,22,LA,1152,Jefferson Davis,22053,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,2013,,15276,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,0,0,6,,,,2016,75,0,70546,30.269529,-92.816221
7361,LA0520600,LA0520600,Abita Springs Police Department,Abita Springs,1,City,,,12036,Abita Springs,22,LA,1177,St Tammany,22103,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1994,,2016,2014,2007,2505,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,7356,LA0520000,St. Tammany,2004,6,1,70420,30.410022,-89.951962
7176,LA0091000,LA0091000,Greenwood Police Department,Greenwood,1,City,,,3812,Greenwood,22,LA,1134,Caddo,22017,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,2009,,2016,,,3194,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,7,,,,2016,9,1,71033,32.577195,-93.882423
7213,LA0190200,LA0190200,Jackson Police Department,Jackson,1,City,,,3827,Jackson,22,LA,1144,East Feliciana,22037,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1979,,2016,2014,2014,3792,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,1,7211,LA0190000,East Feliciana,2008,5,0,70748,30.839784,-91.043434
7372,LA0540100,LA0540100,Newellton Police Department,Newellton,1,City,,,3869,Newellton,22,LA,1179,Tensas,22107,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1994,,2016,,2015,1074,7,"Cities under 2,500",L,N,N,0,0,0,7371,LA0540000,Tensas,2008,3,0,71357,32.001489,-91.342576
7286,LA0340400,LA0340400,Collinston Police Department,Collinston,1,City,,,3778,Collinston,22,LA,1159,Morehouse,22067,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1975,,2016,2014,,269,7,"Cities under 2,500",L,N,N,0,0,0,7283,LA0340000,Morehouse,1999,1,0,71229,32.820008,-91.800399
7407,LA0630100,LA0630100,St. Francisville Police Department,St. Francisville,1,City,,,3893,Saint Francisville,22,LA,1188,West Feliciana,22125,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1994,,2016,,,1705,7,"Cities under 2,500",L,Y,N,3,0,4,,,,2016,8,0,70775,30.872701,-91.421008
7334,LA0480000,LA0480000,St. John the Baptist County Sheriff's Office,St. John the Baptist,2,County,,,,,22,LA,1173,St John The Baptist,22095,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,2016,43223,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,12,10,,,,2016,237,2,70068,30.147307,-90.485674
7223,LA0210400,LA0210400,Baskin Police Department,Baskin,1,City,,,3758,Baskin,22,LA,1146,Franklin,22041,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1975,,2016,2014,2012,246,7,"Cities under 2,500",L,N,N,0,0,0,7220,LA0210000,Franklin,1999,4,0,71219,32.138278,-91.672101
7324,LA0430100,LA0430100,Many Police Department,Many,1,City,,,3852,Many,22,LA,1168,Sabine,22085,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,2784,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,9,,,,2016,13,0,71449,31.560209,-93.559228
7381,LA0570000,LA0570000,Vermilion County Sheriff's Office,Vermilion,2,County,,,,,22,LA,1182,Vermilion,22113,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,40707,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,10,,,,2016,103,25,70511,29.786872,-92.29009
7273,LA0310600,LA0310600,Grambling State University,Grambling State University,3,University or College,,243,,,22,LA,1156,Lincoln,22061,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1993,,2016,,,0,7,"Cities under 2,500",L,N,N,12,0,8,,,,2009,9,15,71245,32.601823,-92.662303
7197,LA0150200,LA0150200,Vidalia Police Department,Vidalia,1,City,,,3913,Vidalia,22,LA,1140,Concordia,22029,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,4168,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,7,,,,2016,30,9,71373,31.469805,-91.626314
7265,LA0290600,LA0290600,Nicholls State University,Nicholls State University,3,University or College,,408,,,22,LA,1155,Lafourche,22057,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1989,,2016,,,0,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,9,4,70310,29.491992,-90.394849
7198,LA0150300,LA0150300,Clayton Police Department,Clayton,1,City,,,3776,Clayton,22,LA,1140,Concordia,22029,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1978,,2016,2014,1994,694,7,"Cities under 2,500",L,N,N,0,0,0,7195,LA0150000,Concordia,1978,1,0,71326,31.469805,-91.626314
7368,LA0530500,LA0530500,Independence Police Department,Independence,1,City,,,3824,Independence,22,LA,1178,Tangipahoa,22105,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1998,,2016,,,1693,7,"Cities under 2,500",L,Y,N,12,0,8,,,,2016,8,0,70443,30.621581,-90.406633
7191,LA0130300,LA0130300,Harrisonburg Police Department,Harrisonburg,1,City,,,3818,Harrisonburg,22,LA,1138,Catahoula,22025,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1994,,2016,2014,2015,336,7,"Cities under 2,500",L,N,N,0,0,0,7188,LA0130000,Catahoula,1999,3,0,71340,31.666517,-91.846703
7391,LA0590000,LA0590000,Washington County Sheriff's Office,Washington,2,County,,,,,22,LA,1184,Washington,22117,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,30399,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,0,10,,,,2016,71,13,70438,30.852144,-90.046253
7374,LA0540300,LA0540300,St. Joseph Police Department,St. Joseph,1,City,,,3895,Saint Joseph,22,LA,1179,Tensas,22107,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1995,,2016,,2015,1053,7,"Cities under 2,500",L,N,N,0,0,0,7371,LA0540000,Tensas,2006,3,0,71366,32.001489,-91.342576
7327,LA0430700,LA0430700,Fisher Police Department,Fisher,1,City,,,3798,Fisher,22,LA,1168,Sabine,22085,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,2011,,2016,,,228,7,"Cities under 2,500",L,N,N,12,0,4,,,,2016,1,0,71426,31.560209,-93.559228
7162,LA0070100,LA0070100,Arcadia Police Department,Arcadia,1,City,,,3752,Arcadia,22,LA,1132,Bienville,22013,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,2014,2000,2857,6,"Cities from 2,500 thru 9,999",L,N,N,0,0,0,7161,LA0070000,Bienville,1999,7,0,71001,32.340952,-93.041151
7386,LA0570500,LA0570500,Gueydan Police Department,Gueydan,1,City,,,3815,Gueydan,22,LA,1182,Vermilion,22113,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1994,,2016,2014,2007,1401,7,"Cities under 2,500",L,Y,N,0,0,0,7381,LA0570000,Vermilion,1999,4,4,70542,29.786872,-92.29009
7320,LA0420100,LA0420100,Delhi Police Department,Delhi,1,City,,,3785,Delhi,22,LA,1167,Richland,22083,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,2941,6,"Cities from 2,500 thru 9,999",L,N,N,0,0,0,,,,2008,5,4,71232,32.413158,-91.748353
7183,LA0100600,LA0100600,Maplewood Police Department,Maplewood,1,City,,,3853,Maplewood,22,LA,1135,Calcasieu,22019,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,2014,2009,0,7,"Cities under 2,500",L,Y,N,0,0,0,7177,LA0100000,Calcasieu,,,,70663,30.229559,-93.358015
7209,LA0180000,LA0180000,East Carroll County Sheriff's Office,East Carroll,2,County,,,,,22,LA,1143,East Carroll,22035,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,2013,,3633,8D,"Non-MSA counties under 10,000",L,N,N,10,10,8,,,,2016,16,30,71254,32.73017,-91.234141
7396,LA0600200,LA0600200,Springhill Police Department,Springhill,1,City,,,3904,Springhill,22,LA,1185,Webster,22119,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,5118,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,8,,,,2016,16,1,71075,32.732152,-93.339825
7403,LA0620000,LA0620000,West Carroll County Sheriff's Office,West Carroll,2,County,,,,,22,LA,1187,West Carroll,22123,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,8953,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2016,10,11,71263,32.79248,-91.451998
7147,LA0030100,LA0030100,Donaldsonville Police Department,Donaldsonville,1,City,,,3789,Donaldsonville,22,LA,1128,Ascension,22005,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,2014,1993,7684,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,7146,LA0030000,Ascension,1984,17,1,70346,30.202946,-90.910023
7303,LA0370500,LA0370500,Richwood Police Department,Richwood,1,City,,,3889,Richwood,22,LA,1162,Ouachita,22073,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1979,,2016,,,3371,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,,,,2012,10,7,71202,32.477664,-92.154848
7400,LA0610100,LA0610100,Port Allen Police Department,Port Allen,1,City,,,3885,Port Allen,22,LA,1186,West Baton Rouge,22121,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,2013,2016,5129,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,20,1,70767,30.464052,-91.309808
7150,LA0040000,LA0040000,Assumption County Sheriff's Office,Assumption,2,County,,,,,22,LA,1129,Assumption,22007,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,22922,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,0,10,,,,2016,52,28,70390,29.899884,-91.050528
7244,LA0260200,LA0260200,Harahan Police Department,Harahan,1,City,,,3817,Harahan,22,LA,1151,Jefferson,22051,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,9347,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,22,3,70123,29.677888,-90.100494
7206,LA0170400,LA0170400,Louisiana State University: Baton Rouge,Louisiana State University: Baton Rouge,3,University or College,,325,,,22,LA,1142,East Baton Rouge,22033,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1978,,2016,,,0,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,54,16,70803,30.544002,-91.093174
7154,LA0050200,LA0050200,Marksville Police Department,Marksville,1,City,,,3856,Marksville,22,LA,1130,Avoyelles,22009,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,5515,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,8,,,,2016,19,8,71351,31.085094,-91.993797
7190,LA0130200,LA0130200,Sicily Island Police Department,Sicily Island,1,City,,,3899,Sicily Island,22,LA,1138,Catahoula,22025,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1999,,2016,,2015,505,7,"Cities under 2,500",L,N,N,0,0,0,7188,LA0130000,Catahoula,2012,1,0,71368,31.666517,-91.846703
7277,LA0320300,LA0320300,Walker Police Department,Walker,1,City,,,3917,Walker,22,LA,1157,Livingston,22063,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,2006,,2016,,,6259,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,20,4,70785,30.440419,-90.727474
7378,LA0560100,LA0560100,Farmerville Police Department,Farmerville,1,City,,,3796,Farmerville,22,LA,1181,Union,22111,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,3869,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,9,4,71241,32.829349,-92.37565
7182,LA0100500,LA0100500,Westlake Police Department,Westlake,1,City,,,3922,Westlake,22,LA,1135,Calcasieu,22019,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,2014,2016,4625,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,6,,,,2016,17,0,70669,30.229559,-93.358015
23492,LA0282000,LA0282000,South Louisiana Community College,South Louisiana Community College,3,University or College,,534,,,22,LA,1154,Lafayette,22055,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,2013,,2016,,,0,7,"Cities under 2,500",L,Y,N,0,0,0,,,,,,,,,
23070,LA0390300,LA0390300,Livonia Police Department,Livonia,1,City,,,3844,Livonia,22,LA,1164,Pointe Coupee,22077,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,2012,,2016,,,1414,7,"Cities under 2,500",L,Y,N,0,0,2,,,,2015,7,2,70755,30.708319,-91.604621
7365,LA0530200,LA0530200,Kentwood Police Department,Kentwood,1,City,,,3835,Kentwood,22,LA,1178,Tangipahoa,22105,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,2337,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,10,0,70444,30.621581,-90.406633
7229,LA0230200,LA0230200,Jeanerette Police Department,Jeanerette,1,City,,,3828,Jeanerette,22,LA,1148,Iberia,22045,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,2015,5531,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,6,7228,LA0230000,Iberia,2014,7,5,70544,29.606013,-91.842706
7410,LADI00500,LADI00500,Tunica-Biloxi Tribal,Tunica-Biloxi Tribal,7,Tribal,176,,,,22,LA,3425,,,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,2006,,2016,,,0,7,"Cities under 2,500",L,N,N,12,0,9,,,,2016,14,2,71351,31.085094,-91.993797
7311,LA0400400,LA0400400,Lecompte Police Department,Lecompte,1,City,,,3842,Lecompte,22,LA,1165,Rapides,22079,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1995,,2016,,2015,1192,7,"Cities under 2,500",L,Y,N,0,0,0,7308,LA0400000,Rapides,2011,4,0,71346,31.193204,-92.535953
7205,LA0170300,LA0170300,Zachary Police Department,Zachary,1,City,,,3931,Zachary,22,LA,1142,East Baton Rouge,22033,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1960,,2016,,,16537,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,41,2,70791,30.544002,-91.093174
7212,LA0190100,LA0190100,Clinton Police Department,Clinton,1,City,,,3777,Clinton,22,LA,1144,East Feliciana,22037,A,23370,LAUCR0001,Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS,LA,1994,,2016,,,1576,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,7,2,70722,30.839784,-91.043434
